STATION_ID;POSTAL_CODE_ID;POINT_OF_INTEREST_ID;X_KM_COORD_NU;Y_KM_COORD_NU;N_COORD_NU;E_COORD_NU;HEIGHT_ASL_NU;METHODEN_MS_REGION_ID;METHODEN_MM_REGION_ID;METHODEN_ME_REGION_ID
-1;230400;-1;551802000;215618000;1215618.618;2551801.738;1014570;201;209;213
-1;231400;-1;551703000;210430000;1210430.471;2551702.708;1035170;201;209;213
-1;231600;-1;545950000;205325000;1205325.326;2545949.627;1018200;201;209;213
-1;231602;-1;548011000;206968000;1206968.362;2548010.637;1021335;201;209;213
-1;231800;-1;547411000;203644000;1203644.303;2547410.591;1010225;201;209;213
-1;232200;-1;550249000;214297000;1214297.572;2550248.647;1014863;201;209;213
-1;232500;-1;549691000;217864000;1217864.716;2549690.743;1020326;201;209;213
-1;233300;-1;558987000;221483000;1221483.755;2558986.941;1010835;201;209;213
-1;233302;-1;559038000;219202000;1219202.717;2559037.930;1086204;201;209;213
-1;233600;-1;559372000;225395000;1225395.767;2559372.055;1041886;201;209;213
-1;233800;-1;565973000;231269000;1231269.727;2565973.162;960881;201;209;213
-1;233802;-1;565280000;232827000;1232827.723;2565280.177;946367;201;209;213
-1;234000;-1;563397000;230341000;1230341.785;2563397.125;968219;201;209;213
-1;234500;-1;566919000;228873000;1228873.715;2566919.152;1029755;201;209;213
-1;234502;-1;563848000;225658000;1225658.755;2563848.096;1020294;201;209;213
-1;234503;-1;568898000;230255000;1230255.691;2568898.174;1016603;201;209;213
-1;235000;-1;566677000;234011000;1234011.688;2566677.196;985376;201;209;213
-1;235300;-1;565896000;235801000;1235801.654;2565896.212;894095;201;209;213
-1;235400;-1;563248000;234747000;1234747.692;2563248.192;541106;201;209;213
-1;236000;-1;568635000;234677000;1234677.673;2568635.211;942319;201;209;213
-1;236200;-1;570944000;236778000;1236778.645;2570944.239;972628;201;209;213
-1;236202;-1;573660000;239876000;1239876.600;2573660.289;795361;201;209;213
-1;236300;-1;570323000;237546000;1237546.643;2570323.247;954715;201;209;213
-1;236400;-1;575404000;239413000;1239413.594;2575404.289;959283;201;209;213
-1;240000;-1;547586000;211908000;1211908.512;2547585.611;920856;201;209;213
-1;240002;-1;544456000;209895000;1209895.399;2544455.517;1044344;201;209;213
-1;240500;-1;543941000;207124000;1207124.312;2543940.613;1076960;201;209;213
-1;240600;-1;536678000;203565000;1203565.290;2536677.696;1040200;201;209;213
-1;240602;-1;534324000;202530000;1202530.301;2534323.743;1049323;201;209;213
-1;240603;-1;539260000;203916000;1203916.300;2539259.651;1111611;201;209;213
-1;240604;-1;531577000;201183000;1201183.315;2531576.807;1049771;201;209;213
-1;241400;-1;540880000;207365000;1207365.323;2540879.621;1080914;201;209;213
-1;241600;-1;544336000;213227000;1213227.484;2544335.544;855163;201;209;213
-1;250004;-1;586296000;221488000;1221488.524;2586296.212;439195;216;227;230
-1;250006;-1;586973000;222397000;1222397.537;2586973.220;447729;216;227;230
-1;250007;-1;585845000;220086000;1220086.513;2585845.194;436697;216;227;230
-1;250100;-1;585076000;220307000;1220307.500;2585076.191;437583;216;227;230
-1;250200;-1;585621000;221140000;1221140.511;2585621.200;435925;216;227;230
-1;250300;-1;585921000;220165000;1220165.516;2585921.196;437667;216;227;230
-1;250400;-1;587572000;221974000;1221974.524;2587572.234;443283;216;227;230
-1;250500;-1;583517000;220097000;1220097.505;2583517.185;441584;216;227;230
-1;251200;-1;581809000;218470000;1218470.525;2581809.211;465931;216;227;230
-1;251300;-1;578869000;216288000;1216288.526;2578869.138;475554;216;227;230
-1;251400;-1;577158000;215120000;1215120.511;2577158.094;489309;216;227;230
-1;251500;-1;576004000;215426000;1215426.536;2576004.063;809754;216;227;230
-1;251600;-1;577129000;218463000;1218463.590;2577129.123;817115;201;209;213
-1;251700;-1;575548000;218087000;1218087.585;2575548.116;839552;201;209;213
-1;251800;-1;572776000;218134000;1218134.605;2572776.109;901444;201;209;213
-1;252000;-1;573895000;212729000;1212729.501;2573894.999;448090;216;227;230
-1;252300;-1;571432000;214785000;1214785.549;2571432.021;807198;201;209;213
-1;252500;-1;572016000;211844000;1211844.501;2572015.977;434924;202;210;213
-1;253200;-1;583177000;221255000;1221255.524;2583177.178;874945;216;227;230
-1;253300;-1;584639000;222099000;1222099.516;2584639.184;719869;216;227;230
-1;253400;-1;583170000;223540000;1223540.570;2583170.182;677686;201;209;213
-1;253402;-1;579617000;222578000;1222578.593;2579617.195;1085631;201;209;213
-1;253500;-1;586254000;224213000;1224213.525;2586254.190;532683;216;227;230
-1;253600;-1;588462000;226433000;1226433.512;2588462.193;876663;216;227;230
-1;253700;-1;589492000;226346000;1226346.491;2589492.231;722431;216;227;230
-1;253800;-1;592552000;226500000;1226500.437;2592552.338;744780;216;227;230
-1;254000;-1;596671000;226907000;1226907.451;2596671.341;459131;216;227;230
-1;254001;-1;596703000;226907000;1226907.451;2596703.341;455483;216;227;230
-1;254200;-1;592226000;224748000;1224748.486;2592226.306;437341;216;227;230
-1;254300;-1;594716000;225540000;1225540.454;2594716.327;443082;216;227;230
-1;254400;-1;598839000;227597000;1227597.427;2598839.340;461835;216;227;230
-1;254500;-1;601153000;228172000;1228172.398;2601153.340;456647;216;227;230
-1;255200;-1;589997000;220971000;1220971.424;2589997.272;443343;216;227;230
-1;255300;-1;591214000;222152000;1222152.432;2591214.290;436704;216;227;230
-1;255400;-1;593276000;223251000;1223251.449;2593276.309;443120;216;227;230
-1;255500;-1;587686000;219084000;1219084.486;2587686.206;435000;216;227;230
-1;255600;-1;590797000;220250000;1220250.406;2590797.263;431129;216;227;230
-1;255602;-1;589711000;219595000;1219595.432;2589711.255;433196;216;227;230
-1;255700;-1;589565000;218006000;1218006.423;2589565.233;434764;216;227;230
-1;255800;-1;588646000;218873000;1218873.460;2588646.226;433421;216;227;230
-1;256000;-1;585313000;219302000;1219302.482;2585313.180;429977;216;227;230
-1;256200;-1;585720000;218487000;1218487.473;2585720.176;439042;216;227;230
-1;256300;-1;584583000;218252000;1218252.485;2584583.184;450523;216;227;230
-1;256400;-1;585411000;217190000;1217190.475;2585411.179;501783;216;227;230
-1;256500;-1;586548000;216529000;1216529.440;2586548.159;463483;216;227;230
-1;257200;-1;583179000;216617000;1216617.485;2583179.178;454932;216;227;230
-1;257202;-1;582787000;214858000;1214858.447;2582787.165;485097;216;227;230
-1;257500;-1;581862000;212855000;1212855.412;2581862.145;488731;216;227;230
-1;257501;-1;582040000;213795000;1213795.431;2582040.151;506533;216;227;230
-1;257502;-1;580800000;211936000;1211936.439;2580800.132;459262;216;227;230
-1;257600;-1;578177000;210554000;1210554.426;2578177.092;437739;216;227;230
-1;257700;-1;580983000;209029000;1209029.347;2580983.121;457216;216;227;230
-1;257702;-1;580292000;208310000;1208310.338;2580292.112;444604;216;227;230
-1;260300;-1;585396000;226878000;1226878.552;2585396.148;622399;201;209;213
-1;260400;-1;583785000;226634000;1226634.536;2583785.129;614342;201;209;213
-1;260500;-1;579906000;227260000;1227260.585;2579906.240;644566;201;209;213
-1;260600;-1;577623000;227081000;1227081.617;2577623.259;667482;201;209;213
-1;260700;-1;574869000;226620000;1226620.663;2574869.224;675872;201;209;213
-1;260800;-1;572197000;225326000;1225326.709;2572197.141;696366;201;209;213
-1;260802;-1;574711000;223946000;1223946.664;2574711.183;1208778;201;209;213
-1;261000;-1;566599000;222482000;1222482.744;2566599.094;808407;201;209;213
-1;261002;-1;564490000;222717000;1222717.745;2564490.062;1194291;201;209;213
-1;261003;-1;566877000;219972000;1219972.714;2566877.089;1102558;201;209;213
-1;261004;-1;569429000;226099000;1226099.677;2569429.150;1179947;201;209;213
-1;261200;-1;570869000;224786000;1224786.719;2570869.079;707817;201;209;213
-1;261300;-1;567987000;223006000;1223006.750;2567987.100;749954;201;209;213
-1;261500;-1;564076000;221001000;1221001.713;2564076.050;803625;201;209;213
-1;261502;-1;563940000;219489000;1219489.697;2563940.046;1121043;201;209;213
-1;261600;-1;561086000;219467000;1219467.700;2561085.978;893571;201;209;213
-1;261602;-1;558555000;218895000;1218895.699;2558554.905;1068542;201;209;213
-1;271000;-1;581987000;230165000;1230165.568;2581987.255;768040;201;209;213
-1;271200;-1;580542000;232690000;1232690.554;2580542.264;862777;201;209;213
-1;271300;-1;579403000;234682000;1234682.565;2579403.326;937507;201;209;213
-1;271400;-1;576508000;233894000;1233894.586;2576508.246;1036937;201;209;213
-1;271501;-1;581495000;235728000;1235728.531;2581495.306;802862;201;209;213
-1;271502;-1;582051000;236362000;1236362.518;2582051.310;867663;201;209;213
-1;271600;-1;583247000;235932000;1235932.486;2583247.291;835235;201;209;213
-1;271700;-1;580057000;236417000;1236417.557;2580057.328;1014659;201;209;213
-1;271702;-1;580596000;237741000;1237741.551;2580596.333;983332;201;209;213
-1;271800;-1;577163000;236362000;1236362.578;2577163.259;962660;201;209;213
-1;271802;-1;578826000;236615000;1236615.564;2578826.287;975652;201;209;213
-1;272000;-1;574633000;230371000;1230371.613;2574633.238;904288;201;209;213
-1;272002;-1;577513000;229394000;1229394.616;2577513.264;1104056;201;209;213
-1;272200;-1;572747000;230535000;1230535.651;2572747.241;1030538;201;209;213
-1;272300;-1;571054000;228705000;1228705.646;2571054.174;1068674;201;209;213
-1;273200;-1;583707000;231503000;1231503.546;2583707.267;729459;201;209;213
-1;273202;-1;582416000;232508000;1232508.530;2582416.273;758479;201;209;213
-1;273203;-1;583412000;232988000;1232988.538;2583412.300;767885;201;209;213
-1;273204;-1;584708000;232273000;1232273.557;2584708.304;764622;201;209;213
-1;273300;-1;586077000;232259000;1232259.570;2586077.297;736570;201;209;213
-1;273500;-1;587698000;231942000;1231942.567;2587698.286;698344;201;209;213
-1;273502;-1;588316000;231897000;1231897.558;2588316.285;699039;201;209;213
-1;273503;-1;589387000;233867000;1233867.497;2589387.329;849402;201;209;213
-1;273504;-1;587439000;231948000;1231948.571;2587439.286;699349;201;209;213
-1;273600;-1;589905000;232040000;1232040.528;2589905.290;679624;201;209;213
-1;273800;-1;592512000;232189000;1232189.497;2592512.304;673525;201;209;213
-1;274000;-1;594899000;236414000;1236414.431;2594899.415;530067;201;209;213
-1;274200;-1;592976000;235914000;1235914.475;2592976.358;570940;201;209;213
-1;274300;-1;596945000;236134000;1236134.407;2596945.423;586747;201;209;213
-1;274400;-1;597473000;236956000;1236956.384;2597473.414;610373;201;209;213
-1;274500;-1;599036000;236948000;1236948.390;2599036.419;589140;201;209;213
-1;274600;-1;600111000;236986000;1236986.374;2600111.415;615382;201;209;213
-1;274700;-1;601277000;237204000;1237204.363;2601277.405;658395;201;209;213
-1;274702;-1;606488000;239531000;1239531.317;2606488.410;779166;216;227;230
-1;274800;-1;585174000;235919000;1235919.496;2585174.323;867763;201;209;213
-1;274802;-1;586386000;237256000;1237256.527;2586386.345;1046275;201;209;213
-1;276200;-1;595630000;239038000;1239038.415;2595630.390;521903;201;209;213
-1;280000;-1;593151000;246048000;1246048.465;2593151.417;413567;200;209;213
-1;280001;-1;593187000;245709000;1245709.473;2593187.414;412488;200;209;213
-1;280002;-1;592750000;246292000;1246292.440;2592750.451;439042;200;209;213
-1;280200;-1;589300000;245354000;1245354.516;2589300.450;474523;200;209;213
-1;280300;-1;585486000;249411000;1249411.560;2585486.473;774816;200;209;213
-1;280500;-1;594815000;248852000;1248852.457;2594815.400;399281;200;209;213
-1;280600;-1;591030000;249697000;1249697.483;2591030.445;671205;200;209;213
-1;280700;-1;588827000;250849000;1250849.517;2588827.462;807536;200;209;213
-1;280701;-1;585313000;252153000;1252153.569;2585313.477;626442;200;209;213
-1;281200;-1;590760000;250982000;1250982.492;2590760.448;691750;200;209;213
-1;281300;-1;592048000;252823000;1252823.478;2592048.460;549798;200;209;213
-1;281400;-1;592524000;253731000;1253731.474;2592524.465;563417;215;226;230
-1;282200;-1;595117000;245562000;1245562.492;2595117.381;417371;200;209;213
-1;282300;-1;596472000;245738000;1245738.496;2596472.378;428932;200;209;213
-1;282400;-1;597964000;244300000;1244300.449;2597964.431;451469;201;209;213
-1;282500;-1;601191000;244242000;1244242.400;2601191.439;491978;201;209;213
-1;282600;-1;602717000;244045000;1244045.369;2602717.438;517538;201;209;213
-1;282700;-1;604618000;243662000;1243662.328;2604618.445;555887;201;209;213
-1;282702;-1;608567000;242687000;1242687.309;2608567.367;758994;215;226;230
-1;282800;-1;605154000;245600000;1245600.322;2605154.466;571979;201;209;213
-1;282900;-1;602774000;241651000;1241651.354;2602774.426;579391;201;209;213
-1;283000;-1;595048000;243111000;1243111.443;2595048.414;435287;201;209;213
-1;283002;-1;594879000;240936000;1240936.434;2594879.382;661730;201;209;213
-1;283200;-1;598316000;241599000;1241599.419;2598316.409;661540;201;209;213
-1;284200;-1;592919000;243983000;1243983.446;2592919.438;456347;201;209;213
-1;284300;-1;592880000;242021000;1242021.460;2592880.393;517158;201;209;213
-1;285200;-1;590760000;243444000;1243444.537;2590760.461;438806;201;209;213
-1;285300;-1;588127000;242640000;1242640.604;2588127.492;459128;201;209;213
-1;285400;-1;585286000;243006000;1243006.555;2585286.457;476826;201;209;213
-1;285500;-1;582275000;242813000;1242813.547;2582275.397;509647;201;209;213
-1;285600;-1;583040000;244250000;1244250.548;2583040.413;521136;200;209;213
-1;285700;-1;584494000;246454000;1246454.549;2584494.432;550458;200;209;213
-1;286300;-1;583737000;239107000;1239107.527;2583737.346;537173;201;209;213
-1;286400;-1;587249000;239224000;1239224.509;2587249.364;602463;201;209;213
-1;287300;-1;578687000;239140000;1239140.564;2578687.305;930520;201;209;213
-1;288200;-1;578538000;246015000;1246015.580;2578538.388;437542;200;209;213
-1;288300;-1;580811000;245579000;1245579.570;2580811.412;838009;200;209;213
-1;288400;-1;578105000;244561000;1244561.563;2578105.386;692150;200;209;213
-1;288500;-1;575563000;242809000;1242809.565;2575563.332;700287;200;209;213
-1;288600;-1;571819000;241955000;1241955.589;2571819.310;857879;200;209;213
-1;288700;-1;570150000;240001000;1240001.615;2570150.262;475844;200;209;213
-1;288800;-1;575501000;246250000;1246250.576;2575501.341;643184;200;209;213
-1;288900;-1;572038000;244890000;1244890.560;2572038.346;573978;200;209;213
-1;290000;-1;572689000;251904000;1251904.574;2572689.215;423356;200;209;213
-1;290001;-1;572916000;252207000;1252207.570;2572916.225;424800;200;209;213
-1;290002;-1;572388000;251855000;1251855.567;2572388.210;424057;200;209;213
-1;290200;-1;573094000;250401000;1250401.559;2573094.181;459530;200;209;213
-1;290300;-1;572791000;248527000;1248527.607;2572791.209;531968;200;209;213
-1;290400;-1;569647000;248672000;1248672.620;2569647.226;529676;200;209;213
-1;290500;-1;570068000;250956000;1250956.552;2570068.265;471575;200;209;213
-1;290600;-1;566891000;249259000;1249259.576;2566891.260;477544;200;209;213
-1;290700;-1;563664000;248978000;1248978.568;2563664.261;509117;200;209;213
-1;290800;-1;562182000;249227000;1249227.565;2562182.257;545595;200;209;213
-1;291202;-1;561065000;247117000;1247117.551;2561065.256;580986;200;209;213
-1;291203;-1;563596000;246217000;1246217.588;2563596.251;843322;200;209;213
-1;291400;-1;558953000;246951000;1246951.549;2558953.265;607380;200;209;213
-1;291500;-1;567419000;254629000;1254629.560;2567419.250;583344;200;209;213
-1;291600;-1;563044000;252082000;1252082.569;2563044.256;570207;200;209;213
-1;292200;-1;570772000;254362000;1254362.533;2570772.236;483865;200;209;213
-1;292300;-1;570512000;256496000;1256496.544;2570512.249;398957;200;209;213
-1;292400;-1;571396000;259603000;1259603.520;2571396.274;422386;200;209;213
-1;292500;-1;569152000;258944000;1258944.548;2569152.242;379824;200;209;213
-1;292600;-1;567643000;260870000;1260870.605;2567643.196;370174;200;209;213
-1;293200;-1;574340000;255753000;1255753.543;2574340.285;434202;200;209;213
-1;293302;-1;574719000;258508000;1258508.548;2574719.300;425579;200;209;213
-1;293303;-1;574351000;259231000;1259231.545;2574351.294;414763;200;209;213
-1;293500;-1;577316000;260271000;1260271.553;2577316.313;430052;200;209;213
-1;294200;-1;576453000;252712000;1252712.643;2576453.300;448239;200;209;213
-1;294300;-1;578212000;255668000;1255668.571;2578212.359;440416;200;209;213
-1;294400;-1;578429000;258540000;1258540.573;2578429.345;436184;200;209;213
-1;294600;-1;580121000;253071000;1253071.588;2580121.391;479870;200;209;213
-1;294700;-1;582570000;252514000;1252514.591;2582570.410;522897;200;209;213
-1;295000;-1;576114000;250411000;1250411.597;2576114.257;484241;200;209;213
-1;295002;-1;577348000;249382000;1249382.605;2577348.283;543673;200;209;213
-1;295200;-1;579218000;250720000;1250720.602;2579218.389;513050;200;209;213
-1;295302;-1;581792000;251312000;1251312.595;2581792.403;524857;200;209;213
-1;295303;-1;582765000;251246000;1251246.589;2582765.420;562439;200;209;213
-1;295400;-1;582319000;249982000;1249982.592;2582319.417;614639;200;209;213
-1;300005;-1;598227000;199418000;1199418.070;2598227.088;539965;216;227;230
-1;300006;-1;600865000;198965000;1198965.055;2600865.054;529260;216;227;230
-1;300008;-1;601032000;199648000;1199648.064;2601032.062;533752;216;227;230
-1;300009;-1;599460000;200284000;1200284.068;2599460.096;555845;216;227;230
